2023-06-07 09:59:05,813 [Worker-5: Creating elm-spring-boot-blank-archetype] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Collecting project info 'Maven_Project-frontend/pom.xml' C:\Users\lamba\eclipse-workspace\Maven_Project\Maven_Project-frontend\pom.xml
2023-06-07 09:59:05,813 [Worker-5: Creating elm-spring-boot-blank-archetype] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Collecting project info 'Maven_Project-backend/pom.xml' C:\Users\lamba\eclipse-workspace\Maven_Project\Maven_Project-backend\pom.xml
2023-06-07 09:59:07,255 [Worker-5: Creating elm-spring-boot-blank-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-starter-parent/2.2.0.M5/spring-boot-starter-parent-2.2.0.M5.pom
2023-06-07 09:59:08,256 [Worker-5: Creating elm-spring-boot-blank-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/milestone/org/springframework/boot/spring-boot-starter-parent/2.2.0.M5/spring-boot-starter-parent-2.2.0.M5.pom
2023-06-07 09:59:08,558 [Worker-5: Creating elm-spring-boot-blank-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/boot/spring-boot-starter-parent/2.2.0.M5/spring-boot-starter-parent-2.2.0.M5.pom
2023-06-07 09:59:08,791 [Worker-5: Creating elm-spring-boot-blank-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/org/springframework/boot/spring-boot-dependencies/2.2.0.M5/spring-boot-dependencies-2.2.0.M5.pom
2023-06-07 09:59:09,046 [Worker-5: Creating elm-spring-boot-blank-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.spring.io/milestone/org/springframework/boot/spring-boot-dependencies/2.2.0.M5/spring-boot-dependencies-2.2.0.M5.pom
2023-06-07 09:59:11,608 [Worker-5: Creating elm-spring-boot-blank-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/org/springframework/boot/spring-boot-dependencies/2.2.0.M5/spring-boot-dependencies-2.2.0.M5.pom
2023-06-07 09:59:11,870 [Worker-5: Creating elm-spring-boot-blank-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/com/fasterxml/jackson/jackson-bom/2.9.9/jackson-bom-2.9.9.pom
2023-06-07 09:59:12,124 [Worker-5: Creating elm-spring-boot-blank-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/com/fasterxml/jackson/jackson-bom/2.9.9/jackson-bom-2.9.9.pom
2023-06-07 09:59:12,318 [Worker-5: Creating elm-spring-boot-blank-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/fasterxml/jackson/jackson-bom/2.9.9/jackson-bom-2.9.9.pom
2023-06-07 09:59:12,358 [Worker-5: Creating elm-spring-boot-blank-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/fasterxml/jackson/jackson-bom/2.9.9/jackson-bom-2.9.9.pom
2023-06-07 09:59:12,591 [Worker-5: Creating elm-spring-boot-blank-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/com/fasterxml/jackson/jackson-parent/2.9.1.2/jackson-parent-2.9.1.2.pom
2023-06-07 09:59:12,832 [Worker-5: Creating elm-spring-boot-blank-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/com/fasterxml/jackson/jackson-parent/2.9.1.2/jackson-parent-2.9.1.2.pom
2023-06-07 09:59:12,860 [Worker-5: Creating elm-spring-boot-blank-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/fasterxml/jackson/jackson-parent/2.9.1.2/jackson-parent-2.9.1.2.pom
2023-06-07 09:59:12,931 [Worker-5: Creating elm-spring-boot-blank-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/fasterxml/jackson/jackson-parent/2.9.1.2/jackson-parent-2.9.1.2.pom
2023-06-07 09:59:13,165 [Worker-5: Creating elm-spring-boot-blank-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/com/fasterxml/oss-parent/34/oss-parent-34.pom
2023-06-07 09:59:13,408 [Worker-5: Creating elm-spring-boot-blank-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/com/fasterxml/oss-parent/34/oss-parent-34.pom
2023-06-07 09:59:13,432 [Worker-5: Creating elm-spring-boot-blank-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/com/fasterxml/oss-parent/34/oss-parent-34.pom
2023-06-07 09:59:13,469 [Worker-5: Creating elm-spring-boot-blank-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/com/fasterxml/oss-parent/34/oss-parent-34.pom
2023-06-07 09:59:13,727 [Worker-5: Creating elm-spring-boot-blank-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/snapshot/io/netty/netty-bom/4.1.38.Final/netty-bom-4.1.38.Final.pom
2023-06-07 09:59:14,007 [Worker-5: Creating elm-spring-boot-blank-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.spring.io/milestone/io/netty/netty-bom/4.1.38.Final/netty-bom-4.1.38.Final.pom
2023-06-07 09:59:14,034 [Worker-5: Creating elm-spring-boot-blank-archetype] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/io/netty/netty-bom/4.1.38.Final/netty-bom-4.1.38.Final.pom
